,AGE,GENDER,IS_COBRAND,TIER,YEARS_IN_PROGRAM,IS_AIRACCRUAL,IS_HOTELREDEMPTION,IS_INACTIVE
45324,37,unknown,0,platinum,11,1,0,0
45325,38,female,1,gold,2,0,0,0
45326,60,male,1,platinum,5,1,1,0
45327,31,unknown,1,silver,8,1,0,1
45328,21,male,1,gold,7,1,0,0
45329,43,unknown,1,silver,5,0,1,1
45330,12,male,0,silver,2,1,1,0
45331,34,unknown,0,platinum,3,1,0,1
45332,72,male,0,base,4,0,1,1
45333,38,male,1,silver,5,1,1,0
45334,43,male,0,gold,4,0,0,1
45335,63,unknown,1,base,1,1,1,1
45336,40,unknown,0,silver,2,0,1,0
45337,68,male,1,platinum,11,1,0,0
45338,53,male,1,platinum,6,0,0,1
45339,26,female,1,gold,4,0,0,0
45340,30,female,0,silver,9,1,0,0
45341,27,male,1,platinum,1,1,0,0
45342,72,unknown,1,platinum,4,0,1,0
45343,47,male,1,gold,11,1,0,1
45344,56,male,1,silver,1,0,0,0
45345,18,female,0,base,11,0,1,0
45346,25,female,1,gold,1,0,0,1
45347,20,female,1,gold,3,0,1,0
45348,21,female,0,gold,10,0,0,1
45349,51,unknown,1,platinum,7,0,1,0
45350,28,female,1,platinum,7,1,0,1
45351,53,male,1,base,11,0,0,1
45352,68,female,0,gold,10,0,0,0
45353,18,female,0,base,1,1,0,0
45354,53,male,1,base,2,1,1,1
45355,20,unknown,1,platinum,9,0,1,1
45356,29,male,0,gold,10,0,0,0
45357,26,unknown,0,platinum,11,0,0,0
45358,23,female,0,platinum,3,0,1,0
45359,16,unknown,0,base,9,1,0,0
45360,58,male,1,base,7,0,0,0
45361,38,male,0,platinum,11,0,0,1
45362,49,female,0,silver,3,0,1,0
45363,52,female,0,base,2,1,1,1
45364,41,female,0,platinum,5,1,0,1
45365,17,male,1,platinum,6,1,1,1
45366,34,female,0,gold,1,0,1,0
45367,56,male,0,base,11,0,1,0
45368,23,male,0,base,6,1,0,0
45369,54,female,0,platinum,4,0,1,1
45370,29,male,0,silver,10,0,1,1
45371,47,male,1,platinum,1,0,1,1
45372,72,unknown,0,silver,4,0,1,0
45373,26,unknown,0,base,4,0,0,1
45374,20,female,0,silver,7,0,0,1
45375,16,unknown,1,platinum,1,1,0,1
45376,71,female,0,base,9,0,0,0
45377,14,male,0,platinum,3,0,1,0
45378,69,male,0,platinum,4,1,1,0
45379,24,female,0,silver,11,1,1,1
45380,26,female,0,platinum,7,1,0,1
45381,28,female,1,platinum,7,0,0,0
45382,61,male,0,platinum,6,0,1,0
45383,34,male,0,base,9,1,0,1
45384,60,female,0,gold,3,1,0,0
45385,49,male,0,gold,6,0,1,1
45386,46,unknown,0,silver,7,1,1,0
45387,23,unknown,0,base,7,1,1,1
45388,26,unknown,1,platinum,4,0,1,0
45389,21,female,1,silver,3,1,0,1
45390,46,unknown,0,silver,8,0,1,0
45391,48,unknown,0,base,4,1,1,1
45392,60,unknown,1,platinum,7,1,1,1
45393,34,female,0,gold,3,0,1,1
45394,65,unknown,0,gold,5,0,1,1
45395,31,male,1,base,10,0,0,0
45396,36,unknown,1,silver,10,0,0,0
45397,38,male,1,base,11,0,0,1
45398,73,male,0,base,5,0,1,1
45399,64,male,0,silver,7,0,0,1
45400,15,female,1,gold,7,0,1,1
45401,31,unknown,1,gold,4,1,0,0
45402,52,male,1,gold,7,0,1,1
45403,38,male,1,base,5,1,1,1
45404,67,unknown,1,gold,1,0,0,0
45405,12,female,1,base,2,1,0,0
45406,19,unknown,1,gold,7,1,0,0
45407,46,male,0,platinum,4,0,1,0
45408,12,female,1,base,9,1,1,1
45409,70,unknown,0,gold,6,1,0,0
45410,16,female,1,gold,8,1,0,0
45411,63,female,1,platinum,8,1,0,0
45412,17,unknown,0,gold,5,1,1,0
45413,40,female,1,gold,4,0,0,1
45414,14,male,1,base,8,0,1,1
45415,58,male,0,base,6,1,1,0
45416,37,unknown,0,base,11,1,1,0
45417,25,male,0,base,11,0,0,1
45418,31,male,0,base,1,1,1,1
45419,14,female,1,platinum,1,0,0,1
45420,54,female,1,platinum,4,0,0,1
45421,48,male,0,gold,11,1,1,1
45422,43,female,1,platinum,4,0,1,1
45423,61,female,1,base,2,0,0,0
45424,18,male,0,gold,6,1,0,1
45425,64,male,1,silver,4,0,0,0
45426,74,unknown,1,platinum,1,1,0,1
45427,27,male,0,gold,11,1,0,1
45428,59,male,0,silver,10,0,0,1
45429,70,male,0,platinum,10,1,1,0
45430,68,unknown,1,gold,1,1,1,1
45431,25,male,1,gold,7,0,0,1
45432,12,male,1,platinum,5,1,1,1
45433,55,male,0,silver,5,1,0,0
45434,68,male,1,platinum,10,0,0,0
45435,59,male,1,base,1,0,0,1
45436,60,male,1,gold,2,0,0,1
45437,29,female,0,silver,9,0,0,0
45438,42,female,0,gold,9,1,0,1
45439,22,unknown,0,silver,5,0,1,0
45440,44,female,0,gold,10,0,1,0
45441,20,unknown,0,gold,7,0,0,1
45442,47,unknown,1,base,10,0,1,1
45443,17,unknown,0,platinum,11,0,1,0
45444,46,male,0,gold,4,1,1,0
45445,16,unknown,1,base,7,0,1,0
45446,39,male,1,gold,3,1,0,1
45447,24,female,1,silver,10,1,1,1
45448,21,male,1,silver,1,0,1,1
45449,31,female,1,gold,6,0,1,1
45450,65,male,0,silver,9,0,0,1
45451,19,male,0,gold,10,1,1,0
45452,56,female,0,base,2,0,0,0
45453,71,male,1,gold,3,0,1,0
45454,44,unknown,0,base,7,1,0,1
45455,17,male,0,base,10,1,1,1
45456,12,unknown,1,gold,1,0,1,1
45457,48,male,0,platinum,4,0,1,1
45458,27,male,0,gold,8,0,1,0
45459,71,male,1,gold,6,0,1,0
45460,57,female,0,base,11,1,0,0
45461,51,female,1,gold,6,1,1,0
45462,39,male,0,gold,9,1,1,0
45463,37,male,1,platinum,2,1,0,1
45464,32,female,0,base,4,0,0,0
45465,60,unknown,0,base,5,0,0,0
45466,27,female,1,gold,5,1,0,0
45467,29,male,0,gold,8,0,1,1
45468,73,female,1,silver,5,0,0,1
45469,21,female,1,platinum,3,0,1,0
45470,12,female,0,platinum,7,1,0,1
45471,30,female,0,platinum,6,0,1,0
45472,52,unknown,1,silver,3,1,1,0
45473,71,female,0,base,4,0,1,0
45474,29,male,0,platinum,6,0,0,1
45475,54,male,0,platinum,6,0,0,1
45476,24,unknown,0,platinum,4,1,1,0
45477,69,unknown,0,base,8,1,0,0
45478,46,male,1,platinum,6,1,0,0
45479,46,male,0,gold,5,1,1,1
45480,29,unknown,0,platinum,1,1,1,1
45481,34,unknown,1,silver,1,0,1,0
45482,18,male,0,platinum,9,1,1,0
45483,29,female,0,platinum,9,1,0,0
45484,23,female,0,platinum,7,0,0,1
45485,36,male,0,base,1,1,0,0
45486,21,male,0,base,1,1,0,1
45487,60,male,1,gold,3,0,0,0
45488,25,male,1,silver,2,1,0,0
45489,21,male,0,silver,1,0,0,1
45490,41,male,1,silver,3,1,1,0
45491,23,male,1,platinum,1,1,1,0
45492,44,male,0,base,5,0,0,1
45493,50,unknown,0,platinum,9,1,0,0
45494,67,male,0,silver,5,0,1,0
45495,63,male,0,silver,4,1,1,1
45496,60,female,1,platinum,8,1,0,1
45497,64,male,1,platinum,4,0,0,0
45498,65,female,1,gold,5,1,1,1
45499,59,male,1,base,3,1,0,1
45500,58,unknown,1,gold,7,0,0,1
45501,26,male,0,gold,8,1,0,0
45502,28,male,1,base,5,0,0,1
45503,63,male,0,gold,4,0,1,0
45504,57,male,1,base,9,1,0,1
45505,61,unknown,0,silver,1,0,0,1
45506,40,unknown,0,platinum,3,1,0,0
45507,72,unknown,0,base,3,0,0,0
45508,43,unknown,1,gold,8,0,1,1
45509,28,male,1,platinum,9,1,0,1
45510,52,male,1,platinum,8,0,1,0
45511,58,female,1,base,10,0,0,0
45512,34,male,1,base,6,0,0,1
45513,57,male,0,silver,8,1,1,0
45514,51,unknown,1,base,11,0,0,0
45515,72,male,0,gold,8,1,1,0
45516,68,female,1,silver,9,0,1,1
45517,30,unknown,0,base,11,0,0,0
45518,35,female,0,gold,5,1,0,0
45519,64,unknown,0,silver,8,1,0,1
45520,73,unknown,0,platinum,5,0,0,1
45521,42,male,1,gold,8,1,1,0
45522,69,female,0,gold,7,1,0,1
45523,57,unknown,1,base,6,1,1,0
45524,25,female,1,base,10,0,0,1
45525,26,male,1,gold,1,0,1,1
45526,52,female,0,platinum,3,0,0,1
45527,51,female,0,gold,3,0,1,0
45528,43,female,1,gold,11,1,1,0
45529,30,male,1,gold,5,0,1,1
45530,72,female,0,base,10,0,0,0
45531,31,unknown,0,base,10,0,1,1
45532,53,male,0,gold,11,0,0,1
45533,55,female,0,silver,4,1,0,0
45534,30,unknown,0,platinum,4,1,1,0
45535,69,male,0,gold,3,1,1,0
45536,29,male,0,silver,9,1,0,0
45537,55,unknown,0,platinum,3,1,0,1
45538,65,male,0,base,10,0,1,0
45539,37,unknown,0,platinum,7,0,0,1
45540,25,unknown,1,platinum,6,0,1,1
45541,61,male,1,gold,4,0,1,0
45542,56,male,0,silver,2,0,1,0
45543,41,unknown,0,platinum,2,1,0,0
45544,64,male,1,platinum,9,1,1,0
45545,58,male,0,platinum,11,0,0,0
45546,37,female,0,gold,3,1,0,0
45547,40,male,0,base,9,1,1,0
45548,55,unknown,0,platinum,11,0,1,1
45549,21,female,0,base,10,1,1,1
45550,14,female,1,platinum,5,1,1,1
45551,51,female,1,gold,7,0,1,0
45552,16,unknown,1,gold,5,1,1,1
45553,16,unknown,1,gold,2,1,1,0
45554,35,male,1,base,9,1,0,0
45555,20,unknown,1,gold,1,0,1,0
45556,48,female,1,silver,7,1,0,1
45557,36,male,0,gold,7,1,0,0
45558,60,unknown,1,base,11,1,0,1
45559,47,male,0,gold,4,0,0,1
45560,25,female,1,platinum,11,1,0,1
45561,70,male,1,platinum,9,0,0,0
45562,28,female,1,silver,1,0,0,0
45563,62,male,0,silver,10,0,0,0
45564,32,female,1,platinum,7,0,1,0
45565,22,female,0,platinum,7,0,1,1
45566,55,unknown,0,silver,3,0,1,1
45567,72,unknown,0,silver,1,1,1,0
45568,13,female,0,gold,8,1,0,1
45569,58,female,1,base,7,0,0,1
45570,29,female,1,gold,2,1,1,1
45571,23,unknown,1,gold,9,0,1,1
45572,15,male,0,base,1,1,0,1
45573,70,unknown,1,platinum,9,0,1,0
45574,69,male,1,gold,10,0,1,0
45575,47,male,1,base,3,1,0,0
45576,15,male,1,silver,9,1,0,1
45577,43,female,0,gold,9,1,1,0
45578,29,female,0,platinum,4,0,1,0
45579,25,unknown,1,base,6,1,0,0
45580,71,unknown,1,silver,5,0,0,1
45581,36,unknown,1,gold,9,0,0,1
45582,37,female,0,base,10,1,1,1
45583,18,unknown,0,silver,6,0,1,1
45584,56,female,1,gold,4,0,1,0
45585,39,female,1,base,4,1,0,0
45586,72,male,0,gold,8,0,0,0
45587,62,unknown,0,gold,11,0,0,1
45588,34,male,0,silver,10,1,0,0
45589,56,male,0,gold,11,1,0,1
45590,12,unknown,1,base,9,1,1,1
45591,37,female,1,gold,1,1,0,0
45592,73,female,0,base,4,0,1,1
45593,47,male,0,platinum,1,1,1,0
45594,29,male,1,silver,8,0,0,0
45595,19,female,0,platinum,7,1,0,0
45596,12,unknown,1,platinum,4,0,1,0
45597,69,unknown,1,silver,7,1,1,0
45598,44,male,1,platinum,8,1,1,1
45599,36,female,0,base,1,0,1,1
45600,20,female,1,gold,8,1,0,1
45601,66,male,0,gold,6,1,0,1
45602,59,female,0,base,3,1,0,0
45603,57,unknown,0,silver,9,1,1,0
45604,19,female,0,platinum,4,0,0,1
45605,12,female,1,silver,1,0,1,0
45606,28,male,0,silver,5,0,1,0
45607,19,unknown,0,silver,10,0,1,0
45608,54,female,1,platinum,3,1,1,1
45609,42,male,1,platinum,9,0,0,1
45610,39,unknown,0,platinum,10,1,0,1
45611,56,female,0,platinum,5,1,1,1
45612,23,female,1,gold,4,1,0,0
45613,53,female,0,platinum,7,0,1,0
45614,18,female,1,base,9,1,1,0
45615,68,unknown,0,silver,9,0,1,1
45616,49,female,0,gold,6,0,0,1
45617,44,unknown,1,base,9,1,1,1
45618,56,unknown,1,silver,3,1,0,0
45619,63,female,0,gold,11,1,1,1
45620,28,unknown,0,gold,11,1,1,1
45621,52,unknown,1,base,5,1,0,0
45622,63,female,1,gold,11,0,0,1
45623,38,male,0,platinum,1,1,0,1
45624,63,male,1,silver,6,0,0,0
45625,70,male,0,base,1,1,1,0
45626,46,male,0,base,10,1,0,0
45627,26,female,0,platinum,3,0,0,0
45628,36,male,0,platinum,7,1,1,0
45629,56,female,1,silver,5,0,1,0
45630,14,male,1,silver,11,0,0,0
45631,46,male,0,base,8,0,0,0
45632,40,unknown,1,gold,3,1,1,0
45633,47,male,0,gold,10,0,0,0
45634,44,female,1,platinum,3,1,1,0
45635,46,female,1,base,5,1,0,1
45636,48,unknown,0,silver,11,1,0,1
45637,44,unknown,0,gold,10,1,1,0
45638,64,unknown,0,platinum,5,1,1,0
45639,61,female,1,platinum,4,0,1,0
45640,49,male,0,silver,3,1,1,0
45641,22,female,1,base,11,1,0,0
45642,33,female,1,silver,8,0,0,1
45643,73,female,0,silver,11,1,0,1
45644,59,female,1,gold,2,1,1,0
45645,53,female,1,platinum,2,1,0,0
45646,27,unknown,1,platinum,2,1,1,0
45647,36,female,0,platinum,4,0,1,0
45648,47,female,1,platinum,7,0,0,0
45649,40,unknown,0,base,1,0,0,0
45650,35,male,1,base,2,1,0,0
45651,14,male,1,silver,4,1,0,1
45652,36,male,0,base,2,0,1,1
45653,51,female,0,gold,11,1,1,1
45654,55,unknown,1,platinum,3,1,0,1
45655,33,female,0,base,8,0,0,1
45656,22,female,0,gold,9,0,0,1
45657,40,male,1,gold,11,0,1,0
45658,33,female,1,gold,3,0,1,0
45659,22,male,1,base,8,1,0,1
45660,56,unknown,0,base,9,0,0,1
45661,13,unknown,0,gold,4,1,0,0
45662,34,female,0,base,3,0,1,0
45663,52,male,1,silver,2,1,0,1
45664,53,female,0,platinum,10,1,1,1
45665,39,unknown,1,gold,2,1,1,1
45666,50,unknown,1,base,11,1,0,0
45667,70,unknown,0,platinum,5,0,1,1
45668,33,female,1,base,5,1,0,0
45669,19,unknown,1,base,8,1,0,1
45670,13,unknown,0,base,7,0,1,1
45671,12,female,1,platinum,10,1,0,1
45672,59,female,0,silver,8,1,1,0
45673,52,unknown,0,silver,5,0,1,0
45674,56,unknown,0,silver,6,1,1,0
45675,21,female,0,silver,4,0,1,0
45676,31,male,1,base,6,0,1,1
45677,29,male,0,silver,2,0,0,1
45678,27,female,0,base,2,1,1,1
45679,70,female,0,silver,7,0,1,1
45680,70,unknown,0,silver,6,1,0,1
45681,39,female,1,platinum,2,0,1,0
45682,52,unknown,0,gold,6,0,0,1
45683,20,unknown,1,base,9,1,1,0
45684,26,female,0,gold,11,1,0,1
45685,19,female,0,gold,6,0,0,1
45686,65,unknown,0,base,1,1,0,1
45687,20,unknown,1,platinum,10,1,0,1
45688,26,male,0,silver,4,0,0,0
45689,58,male,1,silver,5,1,1,0
45690,23,male,0,base,1,0,0,0
45691,52,female,1,base,7,0,1,0
45692,53,female,0,silver,2,1,0,1
45693,66,male,1,platinum,8,1,1,0
45694,53,female,0,silver,10,1,0,1
45695,40,male,0,silver,2,0,0,0
45696,45,unknown,1,gold,5,1,1,1
45697,66,female,0,gold,5,1,1,0
45698,33,female,1,silver,4,0,0,1
45699,74,unknown,0,gold,8,1,0,0
45700,12,unknown,0,gold,6,0,0,1
45701,58,unknown,0,gold,7,0,1,1
45702,15,unknown,0,platinum,4,1,0,0
45703,58,unknown,1,platinum,6,1,1,1
45704,46,male,0,silver,8,0,1,1
45705,33,female,1,silver,1,1,0,0
45706,49,unknown,1,gold,2,0,0,0
45707,22,unknown,0,base,5,1,0,1
45708,68,unknown,1,platinum,2,1,0,1
45709,16,unknown,0,silver,7,0,0,0
45710,71,unknown,0,base,4,1,0,1
45711,71,male,0,base,7,1,1,0
45712,25,female,1,platinum,1,1,1,0
45713,62,male,1,silver,4,1,1,0
45714,33,unknown,1,base,10,0,1,0
45715,21,unknown,1,base,1,1,1,0
45716,57,male,0,gold,3,0,1,1
45717,27,female,0,silver,10,0,1,1
45718,70,female,1,gold,3,0,0,1
45719,24,male,0,platinum,5,1,0,1
45720,69,male,0,base,2,0,1,0
45721,48,male,1,silver,6,0,1,1
45722,52,female,1,silver,1,0,0,1
45723,73,male,0,base,9,0,1,0
45724,20,male,0,gold,1,1,0,1
45725,25,male,1,silver,10,1,1,0
45726,25,unknown,0,silver,4,1,1,0
45727,31,female,1,silver,11,1,0,0
45728,30,female,0,gold,1,0,0,0
45729,43,male,0,silver,3,0,1,1
45730,36,male,0,silver,6,1,0,1
45731,30,unknown,0,platinum,9,1,1,0
45732,38,unknown,1,platinum,4,1,0,1
45733,65,female,1,gold,3,1,0,0
45734,45,female,0,gold,9,1,0,0
45735,28,male,1,platinum,3,1,1,1
45736,37,female,0,platinum,11,0,1,0
45737,57,unknown,1,platinum,8,0,0,1
45738,35,male,1,platinum,7,0,0,1
45739,27,unknown,1,base,4,0,1,1
45740,38,female,1,silver,10,1,0,1
45741,25,unknown,0,base,10,0,1,1
45742,65,unknown,0,platinum,10,1,0,0
45743,26,unknown,0,base,9,1,0,0
45744,46,male,0,gold,9,0,1,1
45745,15,female,1,gold,2,0,0,0
45746,18,unknown,0,platinum,1,0,1,0
45747,56,male,0,gold,10,0,0,0
45748,24,male,0,platinum,2,0,0,1
45749,26,unknown,1,base,11,0,1,1
45750,72,male,1,base,1,0,0,1
45751,41,male,1,platinum,4,0,1,1
45752,59,male,0,gold,2,0,1,1
45753,51,unknown,0,platinum,3,1,1,1
45754,57,male,1,gold,2,0,1,0
45755,53,unknown,1,gold,1,1,1,0
45756,13,female,1,platinum,2,0,0,1
45757,61,male,0,base,5,1,0,1
45758,55,female,1,base,4,0,1,0
45759,64,male,0,gold,6,1,1,0
45760,20,male,1,gold,8,0,0,0
45761,68,unknown,1,base,11,0,0,0
45762,40,male,1,platinum,8,0,1,1
45763,15,male,1,silver,9,0,0,1
45764,27,female,1,silver,3,1,0,0
45765,33,unknown,1,base,4,1,1,1
45766,50,female,1,platinum,8,1,0,1
45767,44,female,1,base,1,0,0,0
45768,29,unknown,0,gold,10,1,0,0
45769,65,unknown,0,gold,8,0,0,1
45770,43,unknown,1,platinum,8,0,0,1
45771,53,female,0,platinum,8,0,1,1
45772,55,unknown,1,base,7,1,1,1
45773,66,male,1,silver,5,1,0,0
45774,40,unknown,1,platinum,1,0,0,0
45775,71,female,1,platinum,2,0,1,0
45776,48,unknown,1,gold,10,0,1,1
45777,73,unknown,1,gold,10,0,0,0
45778,45,male,1,silver,7,1,1,0
45779,51,unknown,1,silver,3,1,1,1
45780,29,female,1,gold,10,1,0,1
45781,18,unknown,0,base,6,1,1,1
45782,26,male,0,silver,7,0,1,0
45783,73,female,1,base,4,0,1,0
45784,45,male,0,platinum,11,1,1,1
45785,52,female,1,platinum,2,0,0,1
45786,64,unknown,1,gold,5,1,1,0
45787,61,unknown,0,gold,3,1,1,1
45788,36,unknown,0,gold,11,1,0,0
45789,26,male,0,silver,5,0,0,0
45790,15,unknown,1,gold,8,1,0,0
45791,68,female,0,gold,3,0,1,1
45792,52,female,1,base,3,0,1,0
45793,69,male,1,platinum,5,1,1,0
45794,45,male,0,gold,11,0,1,0
45795,67,male,1,gold,5,1,0,0
45796,60,male,0,gold,11,0,0,1
45797,65,female,1,gold,1,1,1,1
45798,44,male,1,base,3,0,0,1
45799,72,unknown,0,platinum,11,1,0,0
45800,48,female,0,base,10,0,1,1
45801,56,unknown,0,platinum,7,1,0,1
45802,71,unknown,1,silver,1,1,1,1
45803,45,unknown,0,base,5,1,0,0
45804,48,unknown,0,gold,9,1,1,0
45805,51,male,0,base,4,0,1,1
45806,32,unknown,1,platinum,3,1,0,0
45807,23,unknown,1,base,1,1,0,0
45808,40,male,0,base,7,0,1,0
45809,25,female,0,silver,2,0,1,0
45810,48,unknown,0,base,9,1,0,0
45811,53,unknown,1,gold,1,1,1,1
45812,70,female,1,base,2,1,1,0
45813,14,female,1,base,2,1,0,0
45814,31,unknown,1,base,3,1,1,0
45815,20,unknown,1,platinum,9,0,0,1
45816,29,male,1,base,7,0,0,1
45817,47,unknown,1,base,2,0,0,0
45818,30,male,0,platinum,6,1,0,0
45819,29,unknown,1,platinum,4,1,0,0
45820,61,female,0,silver,10,1,1,1
45821,21,female,0,silver,6,0,1,0
45822,24,unknown,0,platinum,2,0,1,1
45823,35,unknown,0,silver,4,1,1,1
45824,44,unknown,1,platinum,10,0,0,0
45825,26,female,1,base,11,1,1,1
45826,56,female,0,platinum,8,0,0,1
45827,62,male,0,gold,7,0,1,0
45828,22,female,1,gold,8,1,0,0
45829,55,female,0,platinum,1,1,1,1
45830,30,male,1,gold,3,1,0,1
45831,63,unknown,1,silver,7,1,1,1
45832,31,unknown,0,platinum,6,0,1,1
45833,45,male,0,platinum,11,1,0,0
45834,15,female,1,platinum,1,1,0,0
45835,16,female,1,platinum,4,0,1,0
45836,69,male,0,platinum,4,1,0,0
45837,15,female,1,silver,6,0,0,0
45838,15,unknown,0,gold,10,0,0,0
45839,15,male,1,gold,1,1,1,0
45840,19,unknown,0,gold,7,0,1,1
45841,21,male,0,base,9,1,0,1
45842,20,unknown,1,base,3,0,1,0
45843,26,unknown,1,platinum,9,1,0,0
45844,53,unknown,1,gold,4,0,1,1
45845,67,female,0,silver,9,0,1,1
45846,33,unknown,1,gold,11,0,0,1
45847,24,female,0,platinum,10,1,0,0
45848,74,female,0,platinum,2,0,0,1
45849,56,unknown,1,silver,8,0,1,0
45850,66,male,1,gold,2,1,1,0
45851,35,unknown,0,silver,2,1,1,0
45852,72,unknown,0,platinum,5,1,1,0
45853,60,unknown,1,platinum,11,0,0,1
45854,42,unknown,1,silver,1,1,1,0
45855,32,female,0,platinum,1,1,1,1
45856,73,unknown,0,gold,3,0,0,1
45857,55,male,1,silver,7,0,0,0
45858,37,female,1,base,10,1,1,0
45859,30,male,1,gold,9,0,0,0
45860,13,male,1,platinum,11,1,0,1
45861,43,female,1,platinum,4,1,0,1
45862,44,unknown,1,silver,1,0,1,1
45863,12,unknown,0,platinum,4,1,0,1
45864,13,unknown,0,platinum,8,0,1,1
45865,44,female,0,gold,6,1,1,0
45866,31,male,0,gold,11,1,0,1
45867,21,male,1,silver,10,0,1,0
45868,51,female,0,platinum,4,0,0,0
45869,32,female,0,silver,10,0,0,1
45870,49,female,0,base,11,1,1,0
45871,59,male,1,gold,10,0,0,0
45872,65,unknown,0,base,1,0,0,1
45873,59,female,0,platinum,7,1,1,1
45874,62,unknown,0,silver,10,1,0,0
45875,33,male,1,base,1,1,1,0
45876,38,male,1,base,6,1,1,1
45877,27,male,1,platinum,8,1,0,0
45878,51,unknown,1,platinum,3,0,1,1
45879,54,unknown,0,gold,6,1,0,1
45880,68,male,0,silver,6,1,1,1
45881,48,unknown,1,gold,1,1,0,1
45882,60,unknown,0,gold,6,1,0,0
45883,23,male,0,gold,4,1,1,1
45884,42,male,1,silver,9,0,1,1
45885,52,female,1,silver,5,0,1,0
45886,58,unknown,1,platinum,7,1,0,0
45887,26,unknown,1,gold,11,1,0,0
45888,30,female,0,gold,8,1,0,0
45889,56,male,0,platinum,2,1,1,1
45890,73,unknown,1,silver,1,1,1,1
45891,24,female,0,silver,11,0,0,0
45892,22,female,0,base,6,1,1,1
45893,20,unknown,1,silver,1,1,0,1
45894,56,male,1,gold,6,1,0,1
45895,73,female,0,base,10,0,0,0
45896,57,unknown,0,gold,7,0,1,0
45897,12,female,0,silver,3,1,1,1
45898,13,female,1,gold,4,0,1,0
45899,60,male,0,silver,7,1,1,0
45900,52,unknown,0,gold,10,0,0,1
45901,67,unknown,0,silver,5,1,0,1
45902,53,unknown,0,silver,6,0,0,1
45903,64,unknown,1,gold,7,0,0,1
45904,59,female,0,base,10,1,0,1
45905,62,female,0,platinum,4,0,1,0
45906,69,unknown,0,silver,5,1,1,1
45907,33,unknown,0,platinum,6,1,1,0
45908,53,male,0,gold,8,0,0,0
45909,14,unknown,0,base,11,0,0,0
45910,62,male,0,gold,8,1,1,0
45911,26,unknown,1,silver,3,1,0,0
45912,45,unknown,0,base,3,1,1,1
45913,46,unknown,0,platinum,8,1,1,0
45914,48,unknown,0,gold,5,0,0,0
45915,15,female,1,silver,6,0,0,0
45916,27,female,1,platinum,7,0,1,1
45917,47,female,0,gold,3,1,0,1
45918,47,female,0,base,4,1,0,0
45919,13,male,0,platinum,2,0,1,0
45920,51,male,0,platinum,3,1,0,0
45921,47,male,0,gold,8,1,1,1
45922,71,unknown,1,gold,2,0,0,1
45923,13,unknown,0,platinum,11,1,1,1
45924,26,female,1,gold,2,0,1,0
45925,34,male,0,gold,3,0,1,1
45926,44,male,1,platinum,7,0,1,1
45927,21,female,0,platinum,8,1,0,0
45928,37,male,0,platinum,4,1,1,0
45929,52,male,1,silver,11,0,0,0
45930,27,male,0,base,7,1,1,1
45931,14,female,0,gold,9,0,1,1
45932,18,unknown,0,platinum,1,1,0,0
45933,15,female,0,silver,8,1,0,1
45934,50,unknown,0,base,11,0,0,0
45935,47,unknown,1,gold,2,1,1,1
45936,41,female,0,silver,5,0,1,0
45937,19,unknown,0,silver,1,0,1,1
45938,66,female,0,platinum,4,0,1,1
45939,66,female,1,base,5,0,0,0
45940,67,female,0,silver,4,0,1,1
45941,29,male,1,silver,9,1,0,1
45942,48,unknown,0,base,1,0,1,0
45943,64,female,0,gold,11,0,0,1
45944,70,female,0,silver,3,0,1,0
45945,60,female,1,gold,4,0,1,1
45946,67,female,1,silver,8,0,1,0
45947,66,male,1,platinum,11,1,0,1
45948,64,female,1,platinum,4,0,0,1
45949,28,female,0,base,7,1,1,0
45950,16,male,1,gold,8,0,1,0
45951,74,female,1,base,10,0,0,1
45952,52,female,1,platinum,8,1,1,0
45953,26,unknown,1,silver,5,1,0,1
45954,42,unknown,0,base,4,0,0,0
45955,74,female,1,gold,11,0,1,1
45956,71,unknown,0,silver,11,1,1,1
45957,21,unknown,0,platinum,11,0,0,0
45958,58,female,0,base,7,1,0,0
45959,46,female,1,base,10,0,0,0
45960,17,male,0,silver,1,0,1,0
45961,43,female,1,gold,9,1,1,0
45962,61,unknown,1,base,9,0,1,1
45963,48,male,0,platinum,4,0,1,0
45964,71,female,1,gold,7,0,0,0
45965,65,male,1,gold,5,0,1,1
45966,74,male,1,base,2,0,0,0
45967,16,unknown,0,platinum,3,0,0,1
45968,44,female,0,silver,4,0,1,1
45969,17,male,0,silver,5,0,0,0
45970,19,male,1,base,3,1,0,1
45971,62,male,0,silver,3,1,1,0
45972,58,unknown,0,silver,6,1,1,0
45973,27,unknown,0,silver,3,1,0,0
45974,38,unknown,0,platinum,7,1,0,1
45975,32,unknown,0,base,6,0,0,0
45976,68,male,0,base,9,0,0,1
45977,40,unknown,0,base,3,0,1,1
45978,14,male,1,gold,10,1,1,0
45979,34,male,1,base,5,1,1,1
45980,29,male,0,base,7,0,0,0
45981,12,male,1,silver,10,0,0,0
45982,44,female,0,platinum,6,1,0,1
45983,60,unknown,1,base,10,0,1,1
45984,31,unknown,1,silver,8,1,1,0
45985,53,unknown,0,silver,10,1,1,1
45986,41,unknown,1,silver,7,0,1,0
45987,22,female,1,silver,8,1,1,1
45988,38,male,0,silver,1,1,1,0
45989,54,unknown,0,base,4,0,1,1
45990,72,female,1,silver,9,1,0,0
45991,40,female,1,platinum,7,1,0,1
45992,14,female,1,base,11,1,1,1
45993,68,unknown,0,gold,1,1,1,0
45994,57,female,0,silver,8,1,0,0
45995,43,female,1,gold,6,0,1,1
